id,title,budget,revenue,runtime,pop_actors,vote_average,vote_count,pop_directors,pop_producer
530385,Midsommar,9000000,47980982,148.0,73.32500000000002,7.1,4510,10.651,4.4
6106,Salvador,4500000,1500000,123.0,51.903999999999996,7.2,238,8.794,10.594
6114,Bram Stoker's Dracula,40000000,215862692,128.0,147.82199999999997,7.4,3848,5.384,7.074
6116,Spice World,25000000,100000000,93.0,31.718,4.8,361,2.338,5.093999999999999
399360,Alpha,51000000,35808437,97.0,47.138000000000005,6.4,2097,6.232,7.724
6145,Fracture,10000000,91354215,113.0,93.34899999999999,7.3,3096,3.612,0.6
399366,Marrowbone,8000000,11165901,111.0,74.37899999999999,7.2,1070,0.6,4.188999999999999
6171,Dreamcatcher,68000000,75700000,136.0,108.243,5.5,1406,5.232,6.3420000000000005
399402,Hunter Killer,40000000,31672678,121.0,83.134,6.8,1635,0.923,38.71900000000001
399404,Darkest Hour,30000000,150847207,125.0,89.613,7.4,4230,8.173,6.691999999999999
137321,Winter's Tale,60000000,30800231,118.0,123.56200000000001,6.3,1132,7.319,11.143999999999998
6278,Reign of Fire,60000000,82150183,101.0,108.73200000000001,6.1,1734,5.878,5.595
6279,Sister Act 2: Back in the Habit,38000000,57319029,107.0,58.164,6.4,1406,7.268,1.62
6280,Junior,60000000,108431355,109.0,84.131,5.1,1135,8.644,8.644
6282,Coyote Ugly,45000000,113916474,100.0,119.04100000000001,6.3,1669,1.142,6.244
6283,MouseHunt,38000000,122417389,98.0,25.742,6.5,978,5.102,4.5
137366,Led Zeppelin: Celebration Day,1000000,10000000,124.0,7.411,8.2,38,0.84,5.101999999999999
6341,Blue Thunder,22000000,42313354,110.0,49.72200000000001,6.0,321,8.726,0.6
6346,The Chamber,50000000,22540359,113.0,57.55799999999999,6.0,191,2.666,10.048
399566,Godzilla vs. Kong,200000000,467863133,113.0,91.47299999999998,7.8,7581,3.186,7.610999999999999
399579,Alita: Battle Angel,170000000,404852543,122.0,133.349,7.2,7242,8.511,27.837
268531,Captain Underpants: The First Epic Movie,38000000,125289450,89.0,66.625,6.2,938,3.411,1.7999999999999998
6393,Taking Care of Business,14000000,20000000,108.0,32.36,6.2,123,4.003,0.6
6415,Three Kings,75000000,108000000,114.0,83.888,6.6,1593,0.719,3.818
6435,Practical Magic,75000000,46733235,104.0,94.672,6.7,1137,8.702,0.6
6439,Racing Stripes,30000000,90754475,102.0,66.059,5.8,471,0.84,0.756
6440,The Shipping News,38000000,24690441,111.0,99.632,6.3,284,4.613,4.942
6466,Freddy vs. Jason,30000000,116632628,97.0,67.675,6.0,1911,6.404,3.981
6471,The Jerk,4000000,100000000,94.0,32.217,7.0,624,3.169,2.0
6472,Guarding Tess,20000000,27058304,96.0,76.34100000000001,6.0,232,5.604,1.2
6477,Alvin and the Chipmunks,60000000,361366633,92.0,74.96199999999999,5.8,3607,1.845,6.18
6478,Beyond the Sea,25000000,8400000,118.0,71.66900000000001,6.3,129,13.175,15.599
6479,I Am Legend,150000000,585410052,101.0,111.017,7.2,12952,6.177,18.291999999999998
6488,Arachnophobia,31000000,53208180,103.0,56.291,6.3,1040,2.658,5.201
6499,Turbo: A Power Rangers Movie,10000000,17979739,99.0,17.794,5.7,207,9.856,3.482
6519,The Dukes of Hazzard,50000000,110803676,104.0,58.485,5.5,888,3.265,1.018
6520,First Knight,55000000,127600435,134.0,77.622,6.0,917,3.415,5.279
6521,The Contender,20000000,22428990,126.0,89.118,6.7,177,0.652,3.166
6522,Life,80000000,73521587,108.0,83.31299999999999,6.6,588,3.099,31.516000000000002
6538,Charlie Wilson's War,75000000,119000410,102.0,123.49499999999999,6.6,1123,2.306,55.846
6552,Idle Hands,25000000,4152230,92.0,91.538,6.1,476,3.35,2.9890000000000003
6557,27 Dresses,30000000,160259319,111.0,81.44300000000001,6.4,2664,3.017,4.843
6575,Walk Hard: The Dewey Cox Story,35000000,18317151,96.0,58.288,6.6,507,5.388,12.881
6578,Der Tag des Jorun,5000,22000,75.0,0.6,0.0,0,0.0,0.0
399796,Life of the Party,30000000,61700416,105.0,76.219,6.2,835,4.585,0.0
6589,Underdog,25000000,65270477,81.0,82.63100000000001,5.4,548,0.84,5.443
268743,For Love or Money,500000,9960000,80.0,31.587000000000003,0.0,0,0.84,0.0
6615,Lars and the Real Girl,12000000,11293663,106.0,56.351,7.1,1353,6.782,2.982
6620,Sabrina,2239000,10000000,113.0,49.86200000000001,7.6,957,13.279,13.279
6623,The Peacemaker,50000000,110463140,124.0,54.068999999999996,6.0,732,3.567,1.583
530915,1917,100000000,374733942,119.0,101.311,8.0,9350,4.462,9.57
6637,National Treasure: Book of Secrets,130000000,459242249,124.0,107.55599999999998,6.3,4185,5.527,8.117
6639,Love in the Time of Cholera,45000000,4607608,139.0,75.763,6.6,289,5.655,1.169
6644,El Dorado,4653000,6000000,120.0,64.30199999999999,7.4,362,3.257,4.097
6687,TransSiberian,15000000,5926410,111.0,74.788,6.4,527,5.173,5.382999999999999
6723,The Rookie,10000000,21633874,120.0,82.562,5.9,385,29.786,3.156
268896,Pacific Rim: Uprising,150000000,290061297,111.0,75.71199999999999,6.1,3886,5.972,24.810999999999996
268920,Hot Pursuit,35000000,51680201,87.0,67.27900000000001,5.7,1383,3.017,27.842000000000002
6795,Zathura: A Space Adventure,65000000,65079104,101.0,75.971,6.4,2583,18.209,6.717
6844,The Ten Commandments,13000000,122700000,220.0,65.872,7.7,1085,1.109,1.109
6877,Failure to Launch,50000000,128406887,97.0,86.1,5.8,1322,1.792,3.888
6933,One Missed Call,20000,26890,87.0,54.067,5.5,586,0.961,4.679
400155,Hotel Transylvania 3: Summer Vacation,80000000,528600000,97.0,104.531,6.9,3510,10.974,2.0
400157,Wonder Park,100000000,119559110,86.0,88.25,6.5,534,0.6,6.715999999999999
400160,The SpongeBob Movie: Sponge on the Run,60000000,4700000,95.0,103.798,7.6,2415,1.845,0.0
6947,The Village,60000000,256697520,108.0,113.03800000000001,6.4,3231,11.21,14.450000000000001
6949,"What's Up, Doc?",4000000,66000000,94.0,40.584,7.3,252,11.793,11.793
6950,Outbreak,50000000,189859560,127.0,80.694,6.5,1729,5.9,7.498
6951,Turner & Hooch,13000000,71079915,100.0,81.534,6.4,988,4.263,0.694
6957,The 40 Year Old Virgin,26000000,177378645,116.0,109.469,6.3,5415,4.077,8.873000000000001
6961,The Wedding Date,15000000,47175038,88.0,95.288,6.8,964,1.828,3.06
6963,The Weather Man,20000000,12482775,101.0,83.15599999999999,6.1,751,5.102,3.402
6964,Something's Gotta Give,80000000,266728738,128.0,150.26299999999998,6.6,1262,1.884,2.484
6972,Australia,130000000,211787511,165.0,85.344,6.6,1879,3.014,5.653999999999999
6973,In the Valley of Elah,23000000,29541790,124.0,127.40500000000002,6.8,740,1.797,5.968999999999999
6977,No Country for Old Men,25000000,171627166,122.0,111.675,7.9,9406,18.2,19.82
6978,Big Trouble in Little China,25000000,11000000,99.0,47.400999999999996,7.2,2217,10.702,0.98
269149,Zootopia,150000000,1023784195,109.0,91.613,7.7,13656,18.143,1.092
7007,Rising Sun,40000000,107198790,125.0,80.759,6.1,559,1.737,0.694
7010,The Wild Geese,11600000,9884149,134.0,34.864999999999995,6.9,183,3.213,0.6
531309,Brightburn,6000000,32893421,91.0,67.999,6.1,2313,1.355,8.708
138103,The Expendables 3,90000000,206172544,126.0,175.346,6.2,4026,5.924,10.860999999999999
793498,Lingo Starr,30000,5619,6.0,0.6,0.0,0,1.2,0.6
7090,Ken Park,1300000,447741,97.0,21.800000000000004,5.8,390,3.991,2.294
7091,Vampire's Kiss,2000000,725131,103.0,83.01299999999999,6.0,245,0.6,2.4
7095,Jack,45000000,58620973,113.0,77.264,6.3,983,5.384,7.059
7131,Van Helsing,160000000,300257475,132.0,69.771,6.3,4693,4.842,6.473999999999999
138222,Best Man Down,1500000,1938,90.0,70.469,6.7,136,0.6,2.6
7183,Perfect Stranger,60795000,73090611,109.0,103.429,5.8,702,2.666,8.06
7191,Cloverfield,25000000,170764026,85.0,57.335,6.6,5699,11.126,9.915999999999999
531499,The Tax Collector,30000000,942666,95.0,56.223,5.7,341,4.043,2.367
7211,Dan in Real Life,25000000,68377859,98.0,57.315999999999995,6.5,932,1.138,1.689
7214,Coach Carter,30000000,76669806,136.0,100.942,7.5,2055,2.521,4.368
7220,The Punisher,33000000,54700105,124.0,91.126,6.3,2164,3.836,12.705
7227,Airport '77,6000000,30000000,114.0,43.742000000000004,5.5,204,1.89,1.094
7233,Rebound,45000000,16809014,103.0,73.974,5.5,267,4.208,1.4
7270,Matchstick Men,62000000,65565672,116.0,100.356,7.0,1318,10.675,19.581000000000003
7278,Meet the Spartans,30000000,84646831,84.0,60.020999999999994,4.0,1273,4.808,5.595
7280,The Last Lear,1500000,202000,113.0,21.543,7.0,1,1.084,0.0
7288,Duplex,40000000,19322135,89.0,57.009,6.1,1398,16.288,29.427000000000003
7299,Equilibrium,20000000,5359645,107.0,80.123,7.0,3562,1.949,9.972000000000001
7303,Maid in Manhattan,55000000,154906693,105.0,104.801,6.1,1561,0.996,12.997
7304,Running Scared,17000000,9500000,122.0,77.094,7.0,795,0.738,3.5460000000000003
7305,Alive,32000000,36733909,127.0,40.448,6.9,1089,2.658,7.716
400535,Sicario: Day of the Soldado,35000000,75836683,122.0,96.236,6.9,2635,4.254,13.181000000000001
7326,Juno,7500000,231411584,96.0,85.192,7.0,5979,3.647,24.485
7340,Carrie,1800000,33800000,98.0,41.408,7.3,2816,6.328,1.279
7341,The Rage: Carrie 2,21000000,17762705,104.0,35.759,5.7,293,6.451,1.279
7345,There Will Be Blood,25000000,77208711,158.0,89.066,8.1,4961,15.444,18.975
7350,The Bucket List,45000000,175372502,97.0,73.112,7.2,2950,4.635,7.047
7351,Julia,6000000,1300000,138.0,51.129999999999995,7.0,79,1.38,1.2
7364,Sahara,130000000,119269486,124.0,107.653,5.8,1124,4.381,7.415
400617,Phantom Thread,35000000,47756590,130.0,53.016999999999996,7.3,2803,15.444,20.261000000000003
400650,Mary Poppins Returns,130000000,348807090,131.0,79.149,6.5,2786,2.875,16.927
7442,Sleeping with the Enemy,19000000,174999005,99.0,20.951,6.4,794,2.213,0.731
7443,Chicken Run,45000000,224834564,84.0,54.471000000000004,6.7,3906,6.375,8.917
7445,Brothers,26000000,43318349,105.0,101.995,7.1,2039,1.422,14.408999999999999
7446,Tropic Thunder,92000000,195702811,107.0,118.191,6.6,4734,14.784,17.000000000000004
7450,Titan A.E.,75000000,36754634,94.0,97.37599999999999,6.6,832,5.555,7.926
7451,xXx,70000000,277448382,124.0,140.834,5.9,3402,5.817,6.388
7452,"The Cook, the Thief, His Wife & Her Lover",2300000,7724701,124.0,66.524,7.4,433,1.719,0.6
7453,The Hitchhiker's Guide to the Galaxy,50000000,104478416,109.0,69.413,6.7,3193,8.305,9.484
7459,Speed Racer,120000000,93945766,135.0,87.773,6.2,1161,43.039,51.131
7461,Vantage Point,40000000,151161491,90.0,82.15199999999999,6.4,1640,2.221,6.388
7484,Open Season,85000000,197309027,86.0,65.46499999999999,6.1,2138,5.239,2.6
7485,Shooter,61000000,95696996,124.0,111.80499999999999,7.1,3728,6.988,0.867
400710,Flatliners,19000000,45158254,111.0,73.854,5.7,1950,3.247,14.547000000000002
269640,To Die is Hard,1500,4549,87.0,3.576,10.0,1,1.176,1.176
7501,Knockaround Guys,15000000,12000000,92.0,108.11999999999999,5.9,253,9.374,10.925
7506,Harum Scarum,2400000,3100000,95.0,35.056,4.9,15,3.576,1.571
7510,Running with Scissors,12000000,6754898,116.0,71.78099999999999,5.8,187,5.191,35.934999999999995
7512,Idiocracy,30000000,495303,84.0,39.185,6.3,2034,6.556,8.175
7516,Smokin' Aces,17000000,57103895,109.0,110.728,6.5,1274,8.394,3.138
7518,Over the Hedge,80000000,343397247,83.0,76.48299999999999,6.5,3582,4.6240000000000006,1.248
7520,Cocktail,20000000,171504781,104.0,98.01199999999999,6.0,1081,4.305,1.2
7551,Déjà Vu,75000000,180557550,126.0,102.623,6.8,3762,2.821,2.59
7552,Fun with Dick and Jane,100000000,202026112,90.0,92.55,6.2,1893,1.96,36.686
7553,Waiting...,3000000,18637690,94.0,106.466,6.3,585,1.015,0.0
7555,Rambo,50000000,113244290,92.0,74.829,6.6,2937,33.659,3.7989999999999995
531876,The Outpost,18000000,2133452,123.0,55.60799999999999,6.9,710,0.652,6.061999999999999
531995,Magical Mom,2617,2617,3.0,1.2,5.0,1,1.7999999999999998,0.0
400928,Gifted,7000000,40343446,101.0,144.945,8.1,4245,7.228,4.922
7737,Resident Evil: Extinction,45000000,148412065,94.0,69.059,6.3,3240,1.759,14.905999999999999
138832,We're the Millers,37000000,269994119,110.0,105.46600000000001,6.8,7347,6.695,4.970999999999999
138843,The Conjuring,13000000,319494638,112.0,112.286,7.5,9083,8.695,3.579
7797,Youth Without Youth,5000000,244397,125.0,61.068000000000005,6.3,159,5.384,5.384
401032,Voiceless,250000,418940,107.0,22.801000000000002,0.0,0,0.6,0.6
7840,"10,000 BC",105000000,269784201,109.0,49.330000000000005,5.4,2390,8.24,11.272
7859,Half Nelson,700000,4911725,107.0,58.184999999999995,6.7,652,1.267,7.084
7863,Shine,5500000,35892330,105.0,43.452000000000005,7.4,500,0.716,0.98
270010,A Hologram for the King,30000000,4212494,97.0,122.056,5.8,921,7.973,8.834
7870,Down in the Valley,8000000,852872,112.0,81.80400000000002,5.9,160,0.641,19.281000000000002
887318,Dante's Shadow of Sin,50,50,75.0,2.4,0.0,0,0.6,0.0
7873,Harsh Times,2000000,5967038,116.0,57.40099999999999,6.4,495,4.043,4.651
7874,Black Snake Moan,15000000,10903846,116.0,95.11700000000002,6.9,669,0.74,8.565
7916,Far Cry,30000000,743,95.0,64.054,3.8,202,2.545,4.883
7942,"Run, Fatboy, Run",10000000,33000000,100.0,66.259,6.1,522,15.303,1.44
139038,A Haunted House,2500000,60141683,86.0,49.785,5.7,1379,1.419,11.876000000000001
7972,Before the Devil Knows You're Dead,18000000,25005257,117.0,68.531,7.1,1123,4.158,3.279
7979,The Kite Runner,20000000,73276047,128.0,12.631,7.3,951,2.175,2.7079999999999997
7980,The Lovely Bones,65000000,93621340,136.0,115.02000000000001,7.0,3700,17.752,34.202999999999996
7985,Penelope,15000000,21156270,103.0,93.086,6.7,1193,1.108,25.191000000000006
7984,In the Name of the Father,13000000,65796862,133.0,66.71900000000001,7.9,1304,1.422,1.422
7988,The Island,22000000,15700000,114.0,34.438,5.2,57,1.792,2.094
8005,Robin Hood: Men in Tights,20000000,35739755,104.0,55.65500000000001,6.6,1591,6.95,6.95
8007,Behind Enemy Lines,40000000,91753202,106.0,92.08399999999999,6.3,1118,0.601,2.026
8009,Highlander,16000000,12885193,116.0,87.307,6.9,1932,1.759,2.074
8010,Highlander II: The Quickening,30000000,15556340,109.0,77.03899999999999,4.8,626,1.759,2.074
8011,Highlander III: The Sorcerer,26000000,36800000,99.0,53.542,4.7,347,1.312,0.6
8012,Get Shorty,30250000,115101622,105.0,61.19,6.5,766,8.157,21.545
8014,Valley of Flowers,6000000,130742,120.0,25.217,6.5,17,1.62,2.359
8046,Gigli,54000000,7266209,121.0,82.427,4.0,349,4.609,6.009
8051,Punch-Drunk Love,25000000,24665649,96.0,79.676,7.1,1698,15.444,18.975
8052,Hard Eight,3000000,222559,102.0,94.42699999999999,6.9,618,15.444,1.2
8053,The Three Burials of Melquiades Estrada,15000000,12036149,121.0,68.443,7.1,457,22.006,37.796
8054,The Imaginarium of Doctor Parnassus,30000000,64352607,123.0,110.64299999999999,6.4,2276,5.027,8.611
8055,The Reader,32000000,108902486,124.0,94.664,7.4,2341,1.384,10.019
8065,21,35000000,69823199,123.0,61.711999999999996,6.7,3755,4.36,5.895
8066,Stay,50000000,8342132,99.0,81.832,6.6,971,2.175,4.134
8068,Desperado,7000000,25405445,104.0,92.626,6.9,2205,8.511,9.731
8069,Barbarella,9000000,2500000,98.0,29.121000000000002,5.9,470,6.481,1.964
8077,Alien³,50000000,159773545,114.0,66.72200000000001,6.3,4307,13.935,6.608
8078,Alien Resurrection,70000000,162000000,109.0,95.589,6.1,3710,4.683,8.224
8080,Suspect Zero,27000000,13000000,99.0,69.649,5.6,239,5.464,38.677
8090,Untraceable,35000000,52659594,101.0,64.316,6.2,665,3.612,10.854
8095,Cleopatra,44000000,71000000,248.0,28.057999999999996,7.1,499,2.743,1.4
8130,Desperately Seeking Susan,5000000,27400000,104.0,69.589,6.1,322,0.864,1.2
8141,You Kill Me,4000000,3748295,90.0,90.016,6.2,202,6.208,6.57
270303,It Follows,2000000,14674076,101.0,45.681000000000004,6.6,5074,1.551,3.951
8193,Napoleon Dynamite,400000,46118097,95.0,48.232,6.8,1388,1.241,2.52
8195,Ronin,55000000,70692101,122.0,101.772,6.9,1769,10.564,3.723
8197,Midnight in the Garden of Good and Evil,35000000,25105255,155.0,66.46000000000001,6.4,432,29.786,30.626
8198,The Quiet American,30000000,27674124,101.0,62.327,6.6,213,3.804,2.7319999999999998
8202,Æon Flux,62000000,53321673,93.0,98.843,5.6,1726,4.221,11.333999999999998
8204,The Spiderwick Chronicles,90000000,164170327,95.0,69.545,6.6,2104,1.768,5.724
8208,The Man Who Knew Too Much,2500000,10250000,76.0,18.935000000000002,6.4,257,12.879,0.6
139293,Tiktik: The Aswang Chronicles,1791280,2035311,102.0,8.185,5.0,2,1.4,0.0
8224,8MM,40000000,96618699,123.0,87.89099999999999,6.4,1472,3.097,5.456
8247,Jumper,85000000,222231186,88.0,114.92699999999999,6.1,4671,5.478,19.997000000000007
401469,Widows,42000000,73866088,129.0,73.78,6.5,1848,3.879,7.478999999999999
8270,The Lookout,16000000,5367030,99.0,103.435,6.6,481,3.607,7.144
8271,Disturbia,20000000,117760134,105.0,82.77499999999999,6.7,2855,6.542,5.3260000000000005
8273,American Wedding,55000000,231449203,103.0,65.377,6.2,3332,1.4,4.269
8275,American Pie Presents: The Naked Mile,15000000,27500000,97.0,52.214,5.5,1634,2.08,0.6
8277,American Pie Presents: Beta House,10000000,18610260,85.0,51.497,5.6,1523,0.98,0.6
8285,The Spirit,60000000,39031337,103.0,172.216,4.7,775,5.769,6.965999999999999
8291,Poetic Justice,14000000,27515786,109.0,40.748999999999995,6.8,177,7.965,8.805
8292,Four Brothers,45000000,92374674,109.0,80.38300000000001,6.7,1607,7.965,0.867
8293,Howards End,8000000,26126837,142.0,108.134,7.0,368,2.412,1.44
794732,Sunset(for Eli),100,100,9.0,0.6,0.0,0,0.6,0.0
8321,In Bruges,15000000,34533783,108.0,112.35,7.5,3879,5.401,3.854
8328,Step Up 2: The Streets,23000000,150816700,98.0,50.49499999999999,6.7,1930,5.32,8.425
8337,They Live,4000000,13008928,94.0,45.66700000000001,7.3,2142,10.702,0.98
8338,Blindness,25000000,19844979,121.0,91.74,6.5,1011,3.304,7.212999999999999
270487,"Hail, Caesar!",22000000,63647656,106.0,161.947,5.9,3229,18.2,21.337999999999997
8346,My Big Fat Greek Wedding,5000000,368744044,95.0,43.826,6.5,1709,1.4,62.12
8348,Thunderbolt and Lightfoot,4000000,25000000,115.0,99.678,6.7,374,1.678,0.6
8355,Ice Age: Dawn of the Dinosaurs,90000000,886686817,94.0,72.03099999999999,6.7,6722,1.844,2.082
8358,Cast Away,90000000,429632142,143.0,88.019,7.7,9155,3.925,57.964999999999996
8363,Superbad,20000000,121463226,113.0,85.596,7.2,5587,1.441,5.457
8356,An Affair to Remember,2100000,3800000,111.0,31.492,7.5,338,0.6,0.663
8367,Robin Hood: Prince of Thieves,48000000,390493908,143.0,90.898,6.8,2536,2.64,28.561000000000003
8373,Transformers: Revenge of the Fallen,200000000,836303693,149.0,77.89999999999999,6.1,6893,8.288,4.53
8374,The Boondock Saints,6000000,50000000,108.0,99.155,7.3,1854,1.025,3.185
532671,The Prodigy,6000000,21150265,92.0,66.05199999999999,6.2,784,1.058,1.248
8386,How High,12000000,31155435,93.0,47.44800000000001,6.3,728,1.4,23.239000000000004
8388,¡Three Amigos!,25000000,39200000,102.0,46.361,6.4,715,6.902,4.791
8393,The Gods Must Be Crazy,5000000,60000000,109.0,31.377999999999997,7.3,831,3.757,3.757
8398,The Hitcher,10000000,25399945,84.0,77.04200000000002,5.9,696,3.402,19.022999999999996
8408,Day of the Dead,3500000,34000000,101.0,18.293999999999997,7.0,886,3.237,1.4
8409,A Man Apart,36000000,44350926,109.0,119.43,6.1,688,2.523,55.26400000000001
8413,Event Horizon,60000000,26673242,96.0,87.376,6.5,2017,6.019,4.323
8427,I Spy,70000000,51386477,97.0,122.128,5.4,762,1.68,11.7
8452,The 6th Day,82000000,96085477,123.0,93.426,5.9,1555,4.263,33.108
8456,Never Back Down,20000000,41627431,115.0,93.845,6.7,1878,3.608,2.2399999999999998
8461,Funny Games,15000000,7938872,113.0,61.065999999999995,6.6,1592,3.785,6.6789999999999985
8467,Dumb and Dumber,16000000,247275374,107.0,84.81,6.6,4904,2.971,4.02
8469,Animal House,2700000,141000000,109.0,37.875,7.0,1169,6.902,10.806000000000001
8470,John Q,36000000,102244770,116.0,82.907,7.2,1778,6.851,1.428
8487,Wild Wild West,170000000,222104681,106.0,93.35099999999998,5.3,2714,8.157,9.462
8488,Hitch,70000000,368100420,118.0,89.80799999999999,6.5,4739,3.623,37.504999999999995
8489,Ali,107000000,87713825,157.0,84.172,6.8,1313,9.081,14.645
8491,Weekend at Bernie's,6500000,30218387,97.0,52.657,6.4,747,3.471,1.8199999999999998
8494,Weekend at Bernie's II,7000000,12741891,97.0,58.45,5.0,217,1.675,0.0
139567,Fire with Fire,20000000,4636169,97.0,92.10999999999999,5.7,553,6.755,18.946000000000005
270654,Parts Per Billion,1300000,15000000,98.0,102.36999999999999,4.3,51,1.706,3.82
8512,Devil in a Blue Dress,27000000,16140822,102.0,99.57699999999998,6.3,262,1.551,7.444
8536,Superman II,54000000,190458706,127.0,54.147,6.7,1751,0.771,1.166
8584,Shanghai Noon,55000000,56932305,110.0,119.86600000000001,6.4,1988,1.792,4.843
8587,The Lion King,45000000,763455561,89.0,63.84499999999999,8.3,14950,7.442,1.116
8592,Dick Tracy,47000000,103738726,105.0,73.37400000000001,6.1,722,5.553,5.553
8618,The History Boys,4000000,13401952,109.0,45.468,6.7,154,1.27,4.1419999999999995
8619,Master and Commander: The Far Side of the World,150000000,212011111,138.0,91.00999999999999,7.1,2387,4.451,9.225999999999999
270774,Skiptrace,32000000,58500000,107.0,93.06299999999999,5.6,501,7.622,36.90500000000001
8643,The Exorcism of Emily Rose,19000000,145166804,122.0,75.94500000000001,6.5,2175,3.579,6.190999999999999
